"taxon_names","status","min.age","max.age","site"
"Tetralophodon longirostris","extinct",7.1,8.2,119
"Tetralophodon longirostris","extinct",7.1,8.2,803
"Tetralophodon longirostris","extinct",7.1,8.2,1188
"Tetralophodon longirostris","extinct",7.1,8.2,1189
"Tetralophodon longirostris","extinct",7.1,8.2,1190
"Tetralophodon longirostris","extinct",5.3,7.1,1191
"Tetralophodon longirostris","extinct",5.3,7.1,1192
"Tetralophodon longirostris","extinct",9,9.5,123
"Tetralophodon longirostris","extinct",9,9.5,124
"Tetralophodon longirostris","extinct",8.075,9,1193
"Tetralophodon longirostris","extinct",11.2,12.85,147
"Tetralophodon longirostris","extinct",9.5,12.85,148
"Tetralophodon longirostris","extinct",8.2,12.85,156
"Tetralophodon longirostris","extinct",9.5,11.2,171
"Tetralophodon longirostris","extinct",9.5,11.2,977
"Tetralophodon longirostris","extinct",9.5,11.2,977
"Tetralophodon longirostris","extinct",9.5,11.2,173
"Tetralophodon longirostris","extinct",9.5,11.2,174
"Tetralophodon longirostris","extinct",9.5,11.2,175
"Tetralophodon longirostris","extinct",9.5,11.2,177
"Tetralophodon longirostris","extinct",9.5,11.2,178
"Tetralophodon longirostris","extinct",9.5,11.2,1194
"Tetralophodon longirostris","extinct",9.5,11.2,185
"Tetralophodon longirostris","extinct",9.5,11.2,1195
"Tetralophodon longirostris","extinct",9.5,11.2,1196
"Tetralophodon longirostris","extinct",9.5,11.2,190
"Tetralophodon longirostris","extinct",9,11.2,1197
"Tetralophodon longirostris","extinct",9,9.5,195
"Tetralophodon longirostris","extinct",9,9.5,1198
"Tetralophodon longirostris","extinct",9,9.5,196
"Tetralophodon longirostris","extinct",8.2,9,210
"Tetralophodon longirostris","extinct",6.48,7.44,200
"Tetralophodon xiaolongtanensis","extinct",11.2,12.5,1199
"Tetralophodon xiaolongtanensis","extinct",11.2,12.85,1200
"Amebelodon floridanus","extinct",7.6,9,722
"Amebelodon floridanus","extinct",7.6,9,723
"Amebelodon floridanus","extinct",6.8,9,724
"Amebelodon floridanus","extinct",6.8,7.6,725
"Amebelodon floridanus","extinct",4.9,5.9,726
"Amebelodon fricki","extinct",7.6,9,727
"Amebelodon fricki","extinct",7.6,9,728
"Amebelodon fricki","extinct",6.8,7.6,729
"Amebelodon fricki","extinct",6.8,7.6,725
"Amebelodon fricki","extinct",6.8,7.6,730
"Cuvieronius hyodon","extinct",1.9,2.5,884
"Cuvieronius hyodon","extinct",1.9,2.5,885
"Cuvieronius hyodon","extinct",1.9,2.5,886
"Cuvieronius hyodon","extinct",0.85,1.9,887
"Cuvieronius hyodon","extinct",0.85,1.9,888
"Cuvieronius hyodon","extinct",0.85,1.9,889
"Cuvieronius hyodon","extinct",0.85,1.9,890
"Cuvieronius hyodon","extinct",0.85,1.9,891
"Cuvieronius hyodon","extinct",0.85,1.9,507
"Cuvieronius hyodon","extinct",0.85,1.9,892
"Eubelodon morrilli","extinct",12.5,14.8,898
"Eubelodon morrilli","extinct",12.5,14.8,899
"Eubelodon morrilli","extinct",12.1,12.5,900
"Eubelodon morrilli","extinct",10.1,12.1,901
"Gnathabelodon buckneri","extinct",10.1,12.1,902
"Gnathabelodon thorpei","extinct",7.6,9,722
"Gomphotherium productum","extinct",13.6,15.97,988
"Gomphotherium productum","extinct",13.6,15.97,989
"Gomphotherium productum","extinct",13.6,15.97,990
"Gomphotherium productum","extinct",13.6,15.97,991
"Gomphotherium productum","extinct",13.6,15.97,992
"Gomphotherium productum","extinct",13.6,15.97,993
"Gomphotherium productum","extinct",13.82,15.97,994
"Gomphotherium productum","extinct",13.6,15.97,995
"Gomphotherium productum","extinct",13.6,15.97,996
"Gomphotherium productum","extinct",13.6,15.97,997
"Gomphotherium productum","extinct",13.6,15.97,998
"Gomphotherium productum","extinct",13.6,15.97,999
"Gomphotherium productum","extinct",13.6,15.97,1000
"Gomphotherium productum","extinct",13.6,15.97,1001
"Gomphotherium productum","extinct",13.6,15.97,1002
"Gomphotherium productum","extinct",13.6,15.97,1003
"Gomphotherium productum","extinct",13.6,15.97,1004
"Gomphotherium productum","extinct",13.6,15.97,1005
"Gomphotherium productum","extinct",11.63,13.82,1006
"Gomphotherium productum","extinct",11.63,13.82,1007
"Gomphotherium productum","extinct",10.3,12.4,1008
"Gomphotherium productum","extinct",10.3,12.4,1009
"Gomphotherium productum","extinct",10.3,12.4,1010
"Gomphotherium productum","extinct",10.3,12.4,1011
"Gomphotherium productum","extinct",10.3,12.4,1012
"Gomphotherium productum","extinct",10.3,12.4,1013
"Gomphotherium productum","extinct",10.3,12.4,1014
"Gomphotherium productum","extinct",10.3,12.4,1015
"Gomphotherium productum","extinct",9,9.5,1016
"Konobelodon britti","extinct",7.6,9,1034
"Konobelodon britti","extinct",6.8,7.6,1035
"Konobelodon britti","extinct",6.8,7.6,1036
"Konobelodon britti","extinct",5.9,6.8,1037
"Konobelodon britti","extinct",5.9,6.8,1038
"Megabelodon joraki","extinct",12.5,14.8,1047
"Megabelodon lulli","extinct",12.1,12.5,900
"Megabelodon minor","extinct",10.1,12.1,1048
"Pediolophodon campester","extinct",9,12.1,1060
"Pediolophodon campester","extinct",10.1,12.1,1061
"Pediolophodon campester","extinct",10.1,12.1,1062
"Rhynchotherium falconeri","extinct",1.9,2.5,1091
"Rhynchotherium falconeri","extinct",1.9,2.5,1092
"Rhynchotherium tlascalae","extinct",4.9,5.9,1096
"Rhynchotherium tlascalae","extinct",4.9,5.9,726
"Rhynchotherium tlascalae","extinct",4.9,5.9,1097
"Rhynchotherium tlascalae","extinct",1.9,2.5,1098
"Serbelodon barbourensis","extinct",10.3,12.4,1099
"Serbelodon burnhami","extinct",10.3,12.4,1100
"Serbelodon burnhami","extinct",10.3,12.4,1101
"Serbelodon burnhami","extinct",10.3,12.4,1102
"Serbelodon burnhami","extinct",10.3,12.4,1103
"Stegomastodon aftoniae","extinct",0.781,2.588,1120
"Stegomastodon aftoniae","extinct",0.3,1.8,1121
"Stegomastodon aftoniae","extinct",0.3,1.8,1122
"Stegomastodon aftoniae","extinct",0.3,1.8,1123
"Stegomastodon aftoniae","extinct",0.3,1.8,1124
"Stegomastodon aftoniae","extinct",0.126,0.781,426
"Stegomastodon mirificus","extinct",2.5,4.9,1125
"Stegomastodon mirificus","extinct",2.5,4.9,1126
"Stegomastodon mirificus","extinct",2.5,4.9,1127
"Stegomastodon mirificus","extinct",2.5,4.9,1128
"Stegomastodon mirificus","extinct",2.5,4.9,1129
"Stegomastodon mirificus","extinct",2.5,4.9,1130
"Stegomastodon mirificus","extinct",2.5,4.9,1131
"Stegomastodon mirificus","extinct",1.9,2.5,1132
"Stegomastodon mirificus","extinct",1.9,2.5,1133
"Stegomastodon mirificus","extinct",0.85,2.5,1134
"Stegomastodon mirificus","extinct",1.9,2.5,1135
"Stegomastodon mirificus","extinct",1.9,2.5,1136
"Stegomastodon mirificus","extinct",1.9,2.5,1137
"Stegomastodon mirificus","extinct",1.9,2.5,1138
"Stegomastodon mirificus","extinct",1.9,2.5,1139
"Stegomastodon mirificus","extinct",1.9,2.5,1140
"Stegomastodon mirificus","extinct",1.9,2.5,1141
"Stegomastodon mirificus","extinct",1.9,2.5,1142
"Stegomastodon mirificus","extinct",1.9,2.5,1143
"Stegomastodon mirificus","extinct",0.85,1.9,892
"Stegomastodon primitivus","extinct",2.5,4.9,1169
"Stegomastodon primitivus","extinct",2.5,4.9,1127
"Stegomastodon primitivus","extinct",2.5,4.9,1170
"Stegomastodon primitivus","extinct",1.9,2.5,1171
"Torynobelodon barnumbrowni","extinct",10.3,12.4,1201
"Torynobelodon loomisi","extinct",4.9,9,1202
"Torynobelodon loomisi","extinct",6.8,7.6,1203
"Torynobelodon loomisi","extinct",6.8,7.6,1204
"Cuvieronius hyodon","extinct",0.28,0.8,893
"Cuvieronius hyodon","extinct",0.011,0.28,894
"Cuvieronius hyodon","extinct",0.011,0.28,895
"Cuvieronius hyodon","extinct",0.011,0.28,896
"Cuvieronius hyodon","extinct",0.011,0.012,897
"Stegomastodon platensis","extinct",0.117,0.781,1144
"Stegomastodon platensis","extinct",0.012,0.781,1145
"Stegomastodon platensis","extinct",0.012,0.781,1146
"Stegomastodon platensis","extinct",0.012,0.781,1147
"Stegomastodon platensis","extinct",0.117,0.781,1148
"Stegomastodon platensis","extinct",0.117,0.781,1149
"Stegomastodon platensis","extinct",0.012,0.126,1150
"Stegomastodon platensis","extinct",0.012,0.126,1151
"Stegomastodon platensis","extinct",0.012,0.126,1152
"Stegomastodon platensis","extinct",0.012,0.126,1153
"Stegomastodon platensis","extinct",0.012,0.126,1154
"Stegomastodon platensis","extinct",0.012,0.126,1155
"Stegomastodon platensis","extinct",0.012,0.126,1156
"Stegomastodon platensis","extinct",0.01,0.126,1157
"Stegomastodon platensis","extinct",0.012,0.126,1158
"Stegomastodon platensis","extinct",0.01,0.126,1159
"Stegomastodon platensis","extinct",0.012,0.126,1160
"Stegomastodon platensis","extinct",0.012,0.126,1161
"Stegomastodon platensis","extinct",0.012,0.126,1162
"Stegomastodon platensis","extinct",0.012,0.126,1163
"Stegomastodon platensis","extinct",0.012,0.126,1164
"Stegomastodon platensis","extinct",0.0117,0.126,1165
"Stegomastodon platensis","extinct",0.01,0.126,1166
"Stegomastodon platensis","extinct",0.01,0.012,1167
