"taxon_names","status","min.age","max.age","site"
"Prodeinotherium_bavaricum","extinct",14.2,16.4,232
"Prodeinotherium_bavaricum","extinct",14.2,16.4,233
"Prodeinotherium_bavaricum","extinct",14.2,16.4,234
"Prodeinotherium_bavaricum","extinct",14.2,16.4,235
"Prodeinotherium_bavaricum","extinct",14.2,16.4,236
"Prodeinotherium_bavaricum","extinct",14.2,16.4,237
"Prodeinotherium_bavaricum","extinct",14.2,16.4,238
"Prodeinotherium_bavaricum","extinct",12.5,16.4,239
"Prodeinotherium_bavaricum","extinct",14.2,16.4,240
"Prodeinotherium_bavaricum","extinct",14.2,16.4,241
"Prodeinotherium_bavaricum","extinct",14.2,16.4,242
