"taxon_names","status","min.age","max.age","site"
"Deinotherium giganteum","extinct",7.1,11.5,170
"Deinotherium giganteum","extinct",9.5,11.2,171
"Deinotherium giganteum","extinct",9.5,11.2,172
"Deinotherium giganteum","extinct",9.5,11.2,173
"Deinotherium giganteum","extinct",9.5,11.2,174
"Deinotherium giganteum","extinct",9.5,11.2,175
"Deinotherium giganteum","extinct",9.5,11.2,176
"Deinotherium giganteum","extinct",9.5,11.2,177
"Deinotherium giganteum","extinct",9.5,11.2,178
"Deinotherium giganteum","extinct",9.5,11.2,179
"Deinotherium giganteum","extinct",9.5,11.2,180
"Deinotherium giganteum","extinct",9.5,11.2,181
"Deinotherium giganteum","extinct",9.5,11.2,182
"Deinotherium giganteum","extinct",9.5,11.2,183
"Deinotherium giganteum","extinct",9.5,11.2,184
"Deinotherium giganteum","extinct",9.5,11.2,185
"Deinotherium giganteum","extinct",9,11.2,186
"Deinotherium giganteum","extinct",9.5,11.2,187
"Deinotherium giganteum","extinct",9.5,11.2,188
"Deinotherium giganteum","extinct",9.5,11.2,189
"Deinotherium giganteum","extinct",9.5,11.2,190
"Deinotherium giganteum","extinct",9,11.2,191
"Deinotherium giganteum","extinct",9,11.2,192
"Deinotherium giganteum","extinct",9,11.2,193
"Deinotherium giganteum","extinct",9,9.5,194
"Deinotherium giganteum","extinct",9,9.5,195
"Deinotherium giganteum","extinct",9,9.5,196
"Deinotherium giganteum","extinct",9,9.5,197
"Deinotherium giganteum","extinct",8.2,9,198
"Deinotherium giganteum","extinct",8.2,9,199
"Deinotherium giganteum","extinct",6.48,7.44,200
"Deinotherium indicum","extinct",11.6,15.9,201
"Deinotherium levius","extinct",12.85,14.2,202
"Deinotherium proavum","extinct",7.1,8.2,203
"Deinotherium proavum","extinct",7.1,8.2,204
"Deinotherium proavum","extinct",7.1,8.2,205
"Deinotherium proavum","extinct",7.1,8.2,206
"Deinotherium proavum","extinct",6.9,7.2,207
"Deinotherium proavum","extinct",6.9,7.2,208
"Deinotherium proavum","extinct",8.2,9,209
"Deinotherium proavum","extinct",8.2,9,210
"Prodeinotherium bavaricum","extinct",14.2,16.4,211
"Prodeinotherium bavaricum","extinct",14.2,16.4,212
"Prodeinotherium bavaricum","extinct",12.85,14.2,213
"Prodeinotherium bavaricum","extinct",11.2,14.2,77
"Prodeinotherium bavaricum","extinct",9.5,12.85,79
"Prodeinotherium bavaricum","extinct",8.2,9,214
"Prodeinotherium bavaricum","extinct",18.4,19.5,215
"Prodeinotherium bavaricum","extinct",16.4,17.2,216
"Prodeinotherium bavaricum","extinct",16.4,17.2,217
"Prodeinotherium bavaricum","extinct",16.4,17.2,218
"Prodeinotherium bavaricum","extinct",12.5,16.4,219
"Prodeinotherium bavaricum","extinct",17.2,19.5,220
"Prodeinotherium bavaricum","extinct",15.2,18,221
"Prodeinotherium bavaricum","extinct",16.4,17.2,222
"Prodeinotherium bavaricum","extinct",16.4,17.2,223
"Prodeinotherium bavaricum","extinct",16.4,17.2,224
"Prodeinotherium bavaricum","extinct",16.4,17.2,225
"Prodeinotherium bavaricum","extinct",16.4,17.2,226
"Prodeinotherium bavaricum","extinct",16.4,17.2,227
"Prodeinotherium bavaricum","extinct",16.4,17.2,228
"Prodeinotherium bavaricum","extinct",16.4,17.2,229
"Prodeinotherium bavaricum","extinct",14.2,16.4,230
"Prodeinotherium bavaricum","extinct",14.2,16.4,231
"Prodeinotherium bavaricum","extinct",14.2,16.4,232
"Prodeinotherium bavaricum","extinct",14.2,16.4,233
"Prodeinotherium bavaricum","extinct",14.2,16.4,234
"Prodeinotherium bavaricum","extinct",14.2,16.4,235
"Prodeinotherium bavaricum","extinct",14.2,16.4,236
"Prodeinotherium bavaricum","extinct",14.2,16.4,237
"Prodeinotherium bavaricum","extinct",14.2,16.4,238
"Prodeinotherium bavaricum","extinct",12.5,16.4,239
"Prodeinotherium bavaricum","extinct",14.2,16.4,240
"Prodeinotherium bavaricum","extinct",14.2,16.4,241
"Prodeinotherium bavaricum","extinct",14.2,16.4,242
"Prodeinotherium bavaricum","extinct",14.2,16.4,243
"Prodeinotherium bavaricum","extinct",14.2,16.4,244
"Prodeinotherium bavaricum","extinct",14.2,16.4,245
"Prodeinotherium bavaricum","extinct",14.2,16.4,246
"Prodeinotherium bavaricum","extinct",14.2,16.4,247
"Prodeinotherium bavaricum","extinct",14.2,16.4,248
"Prodeinotherium bavaricum","extinct",14.2,16.4,249
"Prodeinotherium bavaricum","extinct",14.2,16.4,250
"Prodeinotherium bavaricum","extinct",14.2,16.4,251
"Prodeinotherium bavaricum","extinct",14.2,16.4,252
"Prodeinotherium bavaricum","extinct",12.5,16.4,253
"Prodeinotherium bavaricum","extinct",14.2,16.4,254
"Prodeinotherium bavaricum","extinct",14.2,16.4,255
"Prodeinotherium bavaricum","extinct",14.2,16.4,256
"Prodeinotherium bavaricum","extinct",14.2,16.4,257
"Prodeinotherium bavaricum","extinct",14.2,16.4,258
"Prodeinotherium bavaricum","extinct",14.2,16.4,259
"Prodeinotherium bavaricum","extinct",12.5,16.4,260
"Prodeinotherium bavaricum","extinct",12.85,14.2,261
"Prodeinotherium bavaricum","extinct",12.85,14.2,262
"Prodeinotherium bavaricum","extinct",12.85,14.2,263
"Prodeinotherium bavaricum","extinct",12.85,14.2,131
"Prodeinotherium bavaricum","extinct",11.2,14.2,264
"Prodeinotherium bavaricum","extinct",12.85,14.2,265
"Prodeinotherium bavaricum","extinct",11.2,12.85,266
"Prodeinotherium bavaricum","extinct",11.2,12.85,267
"Prodeinotherium bavaricum","extinct",11.2,12.85,151
"Prodeinotherium bavaricum","extinct",11.2,12.85,152
"Prodeinotherium bavaricum","extinct",7.1,11.5,268
"Prodeinotherium bavaricum","extinct",7.1,11.5,269
"Prodeinotherium bavaricum","extinct",9.5,11.2,181
"Prodeinotherium bavaricum","extinct",9.5,11.2,188
"Prodeinotherium pentapotamiae","extinct",20.5,23.8,334
"Prodeinotherium pentapotamiae","extinct",17.2,19.5,335
"Prodeinotherium pentapotamiae","extinct",17.2,19.5,336
"Prodeinotherium pentapotamiae","extinct",16.4,17.2,337
"Prodeinotherium pentapotamiae","extinct",14.2,16.4,338
"Prodeinotherium pentapotamiae","extinct",14.2,16.4,339
"Prodeinotherium pentapotamiae","extinct",11.2,12.85,340
