"species","region","minimum.age","maximum.age","family","Site"
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",172
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",173
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",174
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",175
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",176
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",177
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",178
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",179
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",180
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",181
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",182
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",183
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",184
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",185
"Deinotherium giganteum","Eurasia",9,11.2,"Deinotheriidae",186
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",187
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",188
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",189
"Deinotherium giganteum","Eurasia",9.5,11.2,"Deinotheriidae",190
"Deinotherium giganteum","Eurasia",9,11.2,"Deinotheriidae",191
"Deinotherium giganteum","Eurasia",9,11.2,"Deinotheriidae",192
"Deinotherium giganteum","Eurasia",9,11.2,"Deinotheriidae",193
"Deinotherium giganteum","Eurasia",9,9.5,"Deinotheriidae",194
"Deinotherium giganteum","Eurasia",9,9.5,"Deinotheriidae",195
"Deinotherium giganteum","Eurasia",9,9.5,"Deinotheriidae",196
"Deinotherium giganteum","Eurasia",9,9.5,"Deinotheriidae",197
"Deinotherium giganteum","Eurasia",8.2,9,"Deinotheriidae",198
"Deinotherium giganteum","Eurasia",8.2,9,"Deinotheriidae",199
"Deinotherium giganteum","Eurasia",6.48,7.44,"Deinotheriidae",200
"Deinotherium indicum","Eurasia",11.6,15.9,"Deinotheriidae",201
"Deinotherium levius","Eurasia",12.85,14.2,"Deinotheriidae",202
"Deinotherium proavum","Eurasia",7.1,8.2,"Deinotheriidae",203
"Deinotherium proavum","Eurasia",7.1,8.2,"Deinotheriidae",204
"Deinotherium proavum","Eurasia",7.1,8.2,"Deinotheriidae",205
"Deinotherium proavum","Eurasia",7.1,8.2,"Deinotheriidae",206
"Deinotherium proavum","Eurasia",6.9,7.2,"Deinotheriidae",207
"Deinotherium proavum","Eurasia",6.9,7.2,"Deinotheriidae",208
"Deinotherium proavum","Eurasia",8.2,9,"Deinotheriidae",209
"Deinotherium proavum","Eurasia",8.2,9,"Deinotheriidae",210
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",211
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",212
"Prodeinotherium bavaricum","Eurasia",12.85,14.2,"Deinotheriidae",213
"Prodeinotherium bavaricum","Eurasia",11.2,14.2,"Deinotheriidae",77
"Prodeinotherium bavaricum","Eurasia",9.5,12.85,"Deinotheriidae",79
"Prodeinotherium bavaricum","Eurasia",8.2,9,"Deinotheriidae",214
"Prodeinotherium bavaricum","Eurasia",18.4,19.5,"Deinotheriidae",215
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",216
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",217
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",218
"Prodeinotherium bavaricum","Eurasia",12.5,16.4,"Deinotheriidae",219
"Prodeinotherium bavaricum","Eurasia",17.2,19.5,"Deinotheriidae",220
"Prodeinotherium bavaricum","Eurasia",15.2,18,"Deinotheriidae",221
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",222
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",223
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",224
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",225
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",226
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",227
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",228
"Prodeinotherium bavaricum","Eurasia",16.4,17.2,"Deinotheriidae",229
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",230
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",231
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",232
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",233
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",234
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",235
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",236
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",237
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",238
"Prodeinotherium bavaricum","Eurasia",12.5,16.4,"Deinotheriidae",239
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",240
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",241
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",242
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",243
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",244
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",245
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",246
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",247
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",248
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",249
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",250
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",251
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",252
"Prodeinotherium bavaricum","Eurasia",12.5,16.4,"Deinotheriidae",253
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",254
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",255
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",256
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",257
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",258
"Prodeinotherium bavaricum","Eurasia",14.2,16.4,"Deinotheriidae",259
"Prodeinotherium bavaricum","Eurasia",12.5,16.4,"Deinotheriidae",260
"Prodeinotherium bavaricum","Eurasia",12.85,14.2,"Deinotheriidae",261
"Prodeinotherium bavaricum","Eurasia",12.85,14.2,"Deinotheriidae",262
"Prodeinotherium bavaricum","Eurasia",12.85,14.2,"Deinotheriidae",263
"Prodeinotherium bavaricum","Eurasia",12.85,14.2,"Deinotheriidae",131
"Prodeinotherium bavaricum","Eurasia",11.2,14.2,"Deinotheriidae",264
"Prodeinotherium bavaricum","Eurasia",12.85,14.2,"Deinotheriidae",265
"Prodeinotherium bavaricum","Eurasia",11.2,12.85,"Deinotheriidae",266
"Prodeinotherium bavaricum","Eurasia",11.2,12.85,"Deinotheriidae",267
"Prodeinotherium bavaricum","Eurasia",11.2,12.85,"Deinotheriidae",151
"Prodeinotherium bavaricum","Eurasia",11.2,12.85,"Deinotheriidae",152
"Prodeinotherium bavaricum","Eurasia",7.1,11.5,"Deinotheriidae",268
"Prodeinotherium bavaricum","Eurasia",7.1,11.5,"Deinotheriidae",269
"Prodeinotherium bavaricum","Eurasia",9.5,11.2,"Deinotheriidae",181
"Prodeinotherium bavaricum","Eurasia",9.5,11.2,"Deinotheriidae",188
"Prodeinotherium pentapotamiae","Eurasia",20.5,23.8,"Deinotheriidae",334
"Prodeinotherium pentapotamiae","Eurasia",17.2,19.5,"Deinotheriidae",335
"Prodeinotherium pentapotamiae","Eurasia",17.2,19.5,"Deinotheriidae",336
"Prodeinotherium pentapotamiae","Eurasia",16.4,17.2,"Deinotheriidae",337
"Prodeinotherium pentapotamiae","Eurasia",14.2,16.4,"Deinotheriidae",338
"Prodeinotherium pentapotamiae","Eurasia",14.2,16.4,"Deinotheriidae",339
"Prodeinotherium pentapotamiae","Eurasia",11.2,12.85,"Deinotheriidae",340
