"species","region","minimum.age","maximum.age","family","Site"
"Anancus arvernensis","Eurasia",1.95,3.4,"Gomphotheriidae",772
"Anancus arvernensis","Eurasia",2.6,3.4,"Gomphotheriidae",773
"Anancus arvernensis","Eurasia",1.98,2.6,"Gomphotheriidae",509
"Anancus arvernensis","Eurasia",2.32,2.6,"Gomphotheriidae",511
"Anancus arvernensis","Eurasia",1.95,2.6,"Gomphotheriidae",513
"Anancus arvernensis","Eurasia",1.98,2.6,"Gomphotheriidae",514
"Anancus arvernensis","Eurasia",2.32,2.6,"Gomphotheriidae",774
"Anancus arvernensis","Eurasia",4.2,7.1,"Gomphotheriidae",775
"Anancus arvernensis","Eurasia",2.6,3.4,"Gomphotheriidae",776
"Anancus arvernensis","Eurasia",4.2,5.3,"Gomphotheriidae",777
"Anancus arvernensis","Eurasia",4.2,5.3,"Gomphotheriidae",778
"Anancus arvernensis","Eurasia",4.2,5.3,"Gomphotheriidae",779
"Anancus arvernensis","Eurasia",4.2,5.3,"Gomphotheriidae",780
"Anancus arvernensis","Eurasia",3.4,4.2,"Gomphotheriidae",781
"Anancus arvernensis","Eurasia",3.4,4.2,"Gomphotheriidae",782
"Anancus arvernensis","Eurasia",2.6,3.4,"Gomphotheriidae",783
"Anancus arvernensis","Eurasia",2.6,3.4,"Gomphotheriidae",784
"Anancus arvernensis","Eurasia",1.95,2.675,"Gomphotheriidae",538
"Anancus arvernensis","Eurasia",1.95,2.675,"Gomphotheriidae",539
"Anancus arvernensis","Eurasia",1.95,2.6,"Gomphotheriidae",541
"Anancus arvernensis","Eurasia",1.95,2.6,"Gomphotheriidae",542
"Anancus arvernensis","Eurasia",1.95,2.6,"Gomphotheriidae",785
"Anancus arvernensis","Eurasia",1.95,2.6,"Gomphotheriidae",543
"Anancus arvernensis","Eurasia",1.95,2.6,"Gomphotheriidae",786
"Anancus arvernensis","Eurasia",2.5,2.5,"Gomphotheriidae",787
"Anancus kazachstanensis","Eurasia",3.875,4.825,"Gomphotheriidae",788
"Anancus kazachstanensis","Eurasia",3.875,4.825,"Gomphotheriidae",789
"Anancus kazachstanensis","Eurasia",3,3.4,"Gomphotheriidae",790
"Anancus kazachstanensis","Eurasia",1.95,2.6,"Gomphotheriidae",791
"Anancus lehmanni","Eurasia",7,7,"Gomphotheriidae",94
"Anancus lehmanni","Eurasia",7.1,8.2,"Gomphotheriidae",802
"Anancus lehmanni","Eurasia",7.1,8.2,"Gomphotheriidae",119
"Anancus lehmanni","Eurasia",7.1,8.2,"Gomphotheriidae",803
"Anancus lehmanni","Eurasia",8.2,9,"Gomphotheriidae",210
"Anancus lehmanni","Eurasia",8.2,9,"Gomphotheriidae",210
"Anancus perimensis","Eurasia",2.6,3.56,"Gomphotheriidae",678
"Anancus sinensis","Eurasia",2.433,2.917,"Gomphotheriidae",734
"Anancus sinensis","Eurasia",5.3,9,"Gomphotheriidae",806
"Anancus sinensis","Eurasia",3.4,5.3,"Gomphotheriidae",807
"Anancus sinensis","Eurasia",3.4,5.3,"Gomphotheriidae",808
"Anancus sinensis","Eurasia",3.6,4.9,"Gomphotheriidae",809
"Anancus sinensis","Eurasia",2.6,3.4,"Gomphotheriidae",810
"Anancus sivalensis","Eurasia",0.63,2,"Gomphotheriidae",362
"Aphanobelodon zhaoi","Eurasia",13.5,15,"Gomphotheriidae",814
"Archaeobelodon filholi","Eurasia",16.4,17.2,"Gomphotheriidae",216
"Archaeobelodon filholi","Eurasia",16.4,17.2,"Gomphotheriidae",816
"Archaeobelodon filholi","Eurasia",16.4,17.2,"Gomphotheriidae",225
"Archaeobelodon filholi","Eurasia",14.2,16.4,"Gomphotheriidae",817
"Archaeobelodon filholi","Eurasia",14.2,16.4,"Gomphotheriidae",247
"Archaeobelodon filholi","Eurasia",14.2,16.4,"Gomphotheriidae",251
